trading_date,sector_index_id,index_name,close,source,source_reference,coverage_start,coverage_end,methodology,sector_context_version
2026-01-07,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,15015.4,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-01-08,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,14808.55,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-01-09,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,14672.05,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-01-12,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,14616.95,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-01-13,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,14591.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-01-14,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,14555.55,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-01-16,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,14388.75,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-01-19,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,14300.35,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-01-20,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,13993.65,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-01-21,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,13910.3,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-01-22,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,14074,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-01-23,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,13957.3,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-01-27,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,13951.85,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-01-28,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,13923.95,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-01-29,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,13790.65,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-01-30,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,13893.85,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-01,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,13802.3,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-02,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,13791.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-03,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,14227,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-04,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,14208.6,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-05,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,14228.45,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-06,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,14139.85,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-09,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,14313.95,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-10,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,14275,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-11,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,14506.7,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2026-02-12,NIFTY_HEALTHCARE_INDEX,NIFTY HEALTHCARE,14507.05,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_HEALTHCARE_INDEX_2025-11-15_2026-02-12.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
